id,label
245157030,2
245719627,2
230530312,2
10198226,2
245316552,2
244771206,2
14942862,0
11421790,2
228701568,0
230465664,2
310164762,0
6883851,2
230468702,0
230456377,2
310088378,2
312899262,2
3616750,2
13155791,2
160111351,2
230645823,2
244159556,2
39617080,2
276540562,0
252995685,2
1443657,2
230325507,2
219614486,2
87774520,0
230439275,2
139018446,2
232009330,2
63686612,2
312153155,2
312861131,2
3912534,0
246115225,0
279128427,2
230331955,2
201542876,2
2882049,2
279088200,2
22837796,0
77942281,2
310765151,0
231995676,0
244342134,2
245499744,2
310471884,0
230438854,0
86573332,2
310107935,2
230422090,0
244313591,2
245206970,2
245407542,2
230935082,2
246043010,2
86873190,2
221823099,2
244376126,2
143013788,2
309960777,2
312899257,2
279218113,0
87748366,0
312073571,2
87823647,2
232712396,2
230444459,0
2883356,2
279071364,0
86803132,0
232064951,2
87916565,2
3877875,0
312154980,2
86960081,2
71972215,2
3774809,0
244314655,2
279228863,2
87607386,2
230598489,2
245241107,2
310438835,0
233953189,2
81273866,2
230517610,2
310059245,2
100474899,2
14964125,2
106120940,2
279460426,0
24177533,0
274679850,0
86556365,2
230334719,2
9092811,2
310952451,0
230965871,0
75598440,2
232034935,0
245243923,2
244680824,2
86759495,2
309936202,2
230540205,2
36566888,2
310516659,2
58546328,2
1321994,2
246125300,2
33404530,2
245153532,2
245984987,0
279060784,2
232661357,2
230847017,2
213008391,2
83927562,2
230543229,2
13964502,2
314430418,2
81934740,2
64303550,2
230427474,2
87829417,2
77940580,2
245426693,2
265219657,2
230968470,0
20582418,2
15217216,2
309959477,2
230458577,2
234419729,2
86741461,2
310102148,2
76867013,2
86934214,2
22837909,0
3907701,2
27979553,2
279222749,2
18412946,2
230586841,2
203609674,2
245157297,2
205513642,2
245765198,2
232691001,2
222469489,2
279383585,2
207495740,2
296778932,2
3876912,0
246078960,0
230468268,0
311363894,2
212358818,2
246110763,2
1437193,2
232422619,2
279483498,2
244659835,2
244686989,0
52414174,2
86656922,2
102109585,2
245416314,2
245468010,2
230425545,0
244661040,0
245171017,0
14586357,2
82945549,2
244324754,2
230473471,0
58487565,2
245251839,2
199635150,0
245241002,0
246111144,2
87759146,2
19047964,2
232070463,2
232418396,2
23812310,0
245772224,2
245425318,0
230598498,2
246235386,0
285617293,2
230438463,0
245221768,2
246045495,2
10872451,2
87871735,2
310415057,2
279460971,0
40740335,0
230653299,2
144189050,0
86983425,2
230649107,0
245737191,2
88375255,0
244659840,2
245427928,2
1754272,2
5296562,2
244341190,2
106620285,2
250227301,2
314780111,0
87041813,2
231162240,0
109124106,2
279961807,0
245767005,2
129174762,2
245734601,2
310088390,2
246006204,2
81962984,2
231208959,2
245715029,2
230420335,2
309957373,0
245195647,2
310070179,2
14347823,2
87024070,2
230439993,2
87069496,2
230530344,2
245724943,2
60833381,0
310508213,2
3228677,2
233224905,2
245764714,2
245420853,0
232634732,2
87751616,2
310495358,0
169226140,2
230530320,2
310172848,0
232022782,2
310170158,0
228441144,2
309960214,0
279196106,2
230530336,0
246103542,2
206222134,0
83817138,2
314825094,2
4619363,2
233744851,2
246249111,2
245722717,2
232423723,2
86743308,2
245431813,2
181741945,2
244350036,2
230602597,0
194273534,2
279125629,2
246049855,2
232033970,0
88232922,2
244767676,2
314789839,2
196468573,2
141785740,2
71230987,2
245159156,2
244692157,0
245774071,2
3398431,2
245762088,2
245411333,0
245759500,2
118898256,2
86752804,2
230659453,2
230437112,2
230969607,0
87761473,2
246357358,0
86775568,2
232919404,0
244694300,2
230645830,0
87621110,0
245240986,2
245790838,2
230519589,2
80045921,0
230408898,2
19037056,2
245272180,0
1437197,2
262033907,2
88073536,2
230578992,0
230645551,2
7477394,2
14288110,2
230524948,2
245463183,2
230546611,2
310157980,2
86745920,2
310071065,2
76865951,2
310464800,0
313113059,0
230451738,2
108776665,2
312139190,2
75597541,2
247590445,0
88086918,2
230969910,0
245153042,2
86730516,0
234094979,2
310081695,2
37232631,2
232797971,0
310495035,2
245734475,2
31705378,2
245480382,2
246103283,2
245241578,2
245792966,2
189319494,2
230642655,0
230523245,2
245251856,2
46473866,2
230519601,2
312184110,2
244685948,0
58101120,0
244802454,2
87448572,2
246390846,2
232345694,2
3878618,0
272947490,2
45960831,0
1445198,2
230339481,0
245333667,2
246121808,2
230530816,2
88008479,2
36841601,2
232403830,2
39414602,2
245433288,0
230436742,0
230524950,2
310484375,0
160533672,2
87741966,2
232683080,2
94219218,2
232506308,0
310052633,2
37233995,2
232897397,2
87780595,2
87823679,2
245724899,2
310517084,2
245478613,2
230417572,2
53549918,2
10982444,2
245231988,0
232000576,2
3408161,0
86618483,2
230405607,0
86618197,2
245153526,2
212704383,2
75601049,2
230565408,2
184519404,0
230530339,2
230432972,0
230593847,2
245965760,0
245241067,2
245722359,2
309991814,2
245297770,2
245595124,2
310102730,2
30150769,2
245439834,2
18249608,0
232688895,2
2792060,2
246010487,2
2808099,2
312123801,2
97714672,2
283662897,2
246042615,2
256863832,2
19879079,2
279437309,0
938571,2
232440137,0
244368030,2
183323759,0
45936391,2
22838004,0
310806392,0
244352281,2
230406523,2
88006275,2
310043610,1
310409490,2
87158771,2
310524772,1
312351554,2
230455963,2
245866455,0
245414221,0
14026137,2
230556841,0
245733022,2
203606400,2
127549134,0
244662666,0
41914082,2
245759904,2
2715611,2
246379105,2
310494222,0
245153595,2
245736227,2
310529093,2
230401720,2
87771031,2
245267719,0
245401822,2
310470019,2
310122272,2
19944082,0
232057472,2
312178363,2
10982448,2
310469134,0
296183960,2
230547979,2
310430850,2
230459283,0
309994604,2
232039868,2
309984179,2
246065037,2
86720071,0
232952604,2
244691826,2
310053312,2
310132084,2
88636308,0
310112338,2
232392931,0
250643664,2
230339729,0
312940507,2
245479523,2
310513803,2
231990430,1
279057961,2
75600868,2
245788008,2
22838001,0
230552370,0
313104156,2
278938354,2
87330976,2
232923173,2
230348270,2
309983574,2
22837846,0
230455566,2
230455950,2
245724977,2
230336050,0
246391942,2
243936218,2
5580079,2
232440106,0
310432134,0
10973681,2
88195371,0
230411703,2
87723406,2
12164536,2
86765480,0
246046491,2
232439175,0
207806949,2
232046504,0
232950807,2
8154819,2
199146176,2
310074859,2
313149555,2
233599198,2
245297742,2
244790374,0
310049647,2
314820555,2
246359477,2
230336526,2
46472844,2
91291055,2
61002317,0
310806383,0
230340906,2
86757273,2
125431156,2
309959971,2
213736040,0
310529097,2
312112483,2
230327318,0
310434781,0
244279656,2
246140915,0
11986822,0
310429056,2
245148154,0
217302139,2
230594088,2
246870460,2
232688889,2
310107478,2
230455597,2
245428152,2
232389309,2
245407475,2
310516703,2
232895771,2
266544652,2
230325983,2
71253894,2
22949002,0
246103515,2
232432876,2
230531547,2
87616984,2
246391014,0
310434168,2
310433237,2
244285053,0
231807122,2
230530288,2
208590808,0
246417031,2
3913231,0
188617079,2
244713003,2
244681856,2
230593831,2
310401060,2
310042715,2
10501342,2
232068048,2
13071720,2
310492289,2
239626431,2
232949055,2
76866751,2
244336617,2
246155247,2
245727721,2
102054110,2
314916666,2
21192171,2
245150971,2
246114949,0
14938422,2
86849916,2
205884199,0
35773476,2
232948738,2
312159149,2
244712625,2
310170658,0
11584850,2
279076417,2
245426403,2
310428034,2
3880066,0
230547566,2
3857656,0
245417080,2
87752186,0
90542994,0
202485377,2
245787868,2
279215996,2
10392512,2
232009318,2
243647793,2
310099266,2
27530426,2
295695765,2
266427476,2
279187194,0
310101782,2
244795231,2
217078622,2
99497598,2
312358048,0
230455587,2
310520421,0
1434321,2
86709536,2
309974683,2
245217071,0
219822792,2
87822271,2
57741717,0
309960784,2
2519909,2
83387541,0
230539731,0
245431806,2
102513087,2
6880610,2
313114359,2
87027107,0
6850538,2
303942026,2
86515213,0
87019494,2
29915455,2
279167745,0
86766432,2
230456068,2
232437954,0
246378923,0
232380258,2
244714455,2
54649850,2
312898285,2
310459032,0
20101548,2
3554710,2
230460314,2
310094394,2
246070461,2
230941366,0
32013060,2
246171245,2
195677545,2
230456353,2
245268725,2
300929718,2
245163062,2
86643760,0
245784122,2
26993403,0
86573323,2
309950452,0
27420011,2
515758,2
245771879,2
184683283,0
245164825,2
3771077,2
54539980,2
230430963,2
230569374,2
232067014,2
245766507,2
310515891,2
230602321,2
75598429,2
76867073,2
246122128,2
114517904,2
232348759,0
22837982,0
9587540,2
86827125,0
231996110,0
310424830,2
6883848,2
310427451,2
245723640,2
13994846,2
232422609,2
87071207,2
32431710,2
262266165,2
231994118,2
232912903,2
310420237,2
232438575,2
312825350,2
87717229,0
230465364,2
310516025,2
1427839,0
245747491,2
4947964,2
14938000,2
244303525,0
8765844,2
245724960,2
232457179,0
246387308,0
244723501,2
245774156,2
245317333,0
310110590,2
244796058,2
309941433,2
230473473,0
43357567,0
87752162,2
27429546,2
37231292,2
10976787,2
105541791,0
309941443,2
2716232,2
244372319,2
36287858,2
309957122,0
66106305,2
4855592,2
291454886,0
87395840,2
230427133,2
230651381,2
246030819,2
13952413,2
310085925,2
230339493,0
87046352,0
245397189,2
246132114,0
244375778,2
230530220,2
230659136,2
76587310,2
244345901,2
312183456,2
232382459,0
87634338,2
121091562,0
245719234,2
232431861,2
86751794,2
86785702,0
246106975,0
14576824,2
88411830,2
75997383,2
232054857,2
230437678,2
310516023,2
28023242,2
310425659,2
31212059,2
310516020,2
245719246,2
27830384,0
310067213,2
310064814,2
310074576,2
310533023,2
86614144,0
3420563,0
104943787,2
312172169,0
231193137,0
246490194,2
245428151,2
245428571,0
279125474,2
99506339,2
1431031,2
310492318,2
246052272,2
72324903,2
24951536,2
166222468,0
61125649,0
5197704,2
245766206,2
94235109,2
244696451,2
312795223,2
227205208,2
232440131,0
230541534,2
232631392,2
202119757,2
232608313,2
2843305,2
230433803,0
232897807,2
310121373,2
232959351,2
184990966,2
312127332,2
186163095,2
309934189,2
78995059,2
102404547,2
86788735,0
310107487,2
232432867,2
245933288,2
310520604,0
246392651,2
297573677,0
231996125,0
244278601,2
220464418,0
310467552,0
245760699,2
244691831,2
87656713,0
230602960,2
87725458,2
232040299,2
2211073,2
312112243,2
280385391,0
312937147,2
230402452,2
232923963,2
279130669,2
232351352,2
312826508,2
28177106,2
310496816,2
22837973,0
32087039,2
312894866,2
86629249,2
246053430,2
41766336,2
310449503,2
50156267,2
230556837,2
226889375,2
87781273,2
245476212,2
35718757,0
250022974,2
232038004,2
105937226,2
312923717,0
4947959,2
232431901,2
75604972,2
310425105,2
279999747,2
245200273,2
40577593,2
86735254,0
309960200,2
86734211,0
310405491,2
230424253,2
245768539,2
183139127,2
244680719,2
246053433,2
58126848,0
3304754,2
4947969,2
1393186,2
244770634,0
2773281,2
244750737,2
26889623,0
279130852,2
27404202,2
245778035,2
246047486,2
92426015,2
86846878,0
312490873,2
245760695,2
310459017,0
181686172,2
49929726,2
239843055,2
244361520,2
246060487,2
312198437,0
310491994,2
187104522,2
230457905,2
230445946,0
310131390,2
245491902,0
5760273,2
230528722,0
309987805,2
19028886,0
87151259,2
20138229,2
234000524,2
230428206,2
314368025,0
36767650,2
196538395,0
244280319,2
86612855,0
313181399,2
244798293,2
51053386,2
245796087,0
4999245,2
309948275,0
86781549,0
230551388,2
246147973,2
246171035,2
63013626,2
230641062,2
244797634,0
109004473,2
86614772,2
15012776,2
87695502,2
279470742,2
88067058,2
88969345,2
6883726,2
3468650,2
245288441,2
232009353,2
199675067,2
245391107,2
313111708,0
310148976,2
100980527,2
279196114,2
230457864,2
13332160,2
245210056,0
309946878,2
312188706,0
6886512,2
279488120,0
1377969,2
245778828,2
230531149,2
244294963,2
310472386,2
86740859,2
134745129,2
25680282,2
244677453,2
232073373,2
310094385,2
246056436,2
246041035,2
22837885,0
21389865,2
244713485,2
244377124,2
232431395,0
244713023,2
230333956,2
245358669,0
86611255,2
279106392,0
310444903,0
230346018,2
32064835,2
310170133,2
245425596,2
86815647,2
13644198,2
312898925,2
87989672,2
245470077,2
231179638,0
232377109,2
22838029,0
33453300,2
310493407,0
232900729,0
230437616,2
67027984,2
310112113,0
246140953,0
2776079,2
232413667,0
232404322,2
244661641,2
245346315,2
5485746,0
279035554,2
75598055,2
245410507,2
115501535,2
41266199,2
79480955,2
232418809,2
245214416,2
86810833,0
245238604,2
244301093,0
25709960,2
245759457,2
87491900,2
230543312,2
309933474,2
245224461,0
52269220,2
244306902,0
309960782,0
230531153,2
244677753,2
55212227,2
312504964,2
75604034,2
86599059,0
26494118,2
310112049,2
244789928,2
87412506,0
232431931,0
246107566,2
310508550,2
246061870,2
115569895,2
3913191,2
16449531,2
72957868,2
310447245,2
3764320,2
22837997,0
232392951,2
232046508,0
312360966,2
309960772,0
52434550,2
3401912,2
67053599,2
230535061,2
245476782,2
279442057,0
230543233,2
232012741,2
33554112,2
244281834,2
246144569,2
5185399,2
207798045,0
245778042,2
310145628,2
2757640,0
80045906,2
230589514,2
86752803,0
279208160,2
86616734,0
76253615,2
230630135,0
13354966,2
232351356,0
245227655,0
309990887,2
310448412,2
178973659,0
245767595,2
87823667,2
312903995,2
232037555,2
310494239,0
312939395,2
232070826,2
1429839,2
297573619,2
232457913,0
75604977,2
310037467,2
230473475,0
230435684,2
245243367,2
88060691,2
150398561,2
244660095,2
22614322,2
245498394,2
230438479,0
244299657,2
205393727,2
233775069,2
279179242,2
153703669,2
11764585,0
312496118,2
310168696,2
118750845,2
87170932,2
230405658,2
244301832,2
232907272,0
71369866,0
310065775,2
230548642,2
230645348,2
246023095,2
245199350,2
9982982,0
310514135,2
87038444,2
86806320,2
86826140,2
310488581,2
312877705,0
312015066,2
183402062,2
2311555,2
232897182,2
275426545,2
105937225,2
86810202,2
232339043,0
279174791,2
310437451,0
232073375,2
231995729,2
30051115,2
310129594,2
232013274,2
245718828,2
230589953,2
2203819,2
314862789,0
230453431,0
245424811,0
206187586,2
246172650,2
86828775,0
245472975,0
246121816,2
310927425,2
245968118,2
230531128,2
20623459,2
234017998,2
245478192,2
246051801,2
244688589,0
183906844,2
312506434,2
86730480,0
203606073,2
87202686,2
245772366,2
230543266,2
310469475,2
310114210,2
246935260,2
245239139,2
87763576,2
310064831,2
245782188,2
245781743,2
248619117,2
246110117,0
231255042,2
142985972,2
5535371,2
231255077,2
246348577,2
244312783,2
83427014,2
245763370,2
234451280,2
245339063,2
312352719,2
245225026,0
245498485,2
310148266,2
244295234,2
230543013,2
174367938,2
232453648,0
310437454,0
232437943,0
87771025,2
107597770,2
69318393,0
244358913,2
86708586,2
313106017,2
314415971,2
312183227,2
150895106,2
76867002,2
231992557,2
244299642,2
86726490,2
3606876,0
244793932,2
233244155,2
86712517,2
230579331,0
3903937,0
232892378,2
235786671,2
310448259,2
203609146,2
1321993,2
16906638,2
245796091,0
86584428,2
310444322,0
75600720,2
87762305,2
245774843,2
86726770,2
245725657,2
310415061,2
105937509,2
310467611,2
86558507,2
230530243,2
232899525,2
231994103,2
245206229,2
312509367,2
36313969,2
27456320,2
91416769,2
312931029,2
232023175,2
50432462,2
232958804,0
230417569,2
87658533,0
86804176,2
310514105,2
230409250,2
312012768,2
167292773,2
16003575,0
137064109,2
244716139,2
230530823,2
245156158,2
312363488,2
310087947,2
7627789,2
230329236,2
230527765,0
310507260,2
245150099,2
234015916,2
270161774,0
310514757,2
1804832,2
232446272,2
230659139,0
310529086,2
63113839,2
232430495,2
77930824,2
244793958,2
232655296,2
232468551,2
33483786,2
123460475,2
202483497,2
230429616,2
314411363,2
12456270,2
245344785,2
244505524,2
312937993,2
32404304,2
86555588,0
230555002,2
86639273,2
87808391,2
244308904,2
232440022,0
312952984,2
230437640,0
245504791,2
245782199,2
87750859,2
245408544,2
310469148,2
230595336,0
14878317,2
310410659,2
86765467,2
246172356,2
86821761,2
86584382,2
232926141,0
231997307,0
232431868,2
32469667,2
87619688,2
41669401,2
86552198,0
3857826,0
245152341,2
86602500,0
310128153,2
310469183,0
279932335,0
245166450,0
245441276,2
232022483,2
310493433,2
1429934,2
230439798,0
9079587,0
310514752,2
86810193,2
14172042,2
232038018,2
245867191,2
87752221,2
230402461,2
244364028,0
246407436,2
246048663,2
245221948,2
3396404,0
246062694,2
107041641,2
250227333,2
250228409,2
230946555,0
244687076,2
310516676,2
238615443,2
20309242,2
18677622,2
57134043,2
46472287,2
310126535,2
230425275,2
184484809,2
232024932,2
220967452,2
238676348,2
58126772,2
37231354,2
243647436,0
34492719,2
245243365,2
80045922,2
230659448,2
87734160,2
245434097,2
1553767,2
246050591,2
232660418,2
13010718,2
310407979,2
14678301,0
87066052,0
119086419,2
56078898,2
88087706,2
246380148,0
232454108,0
230346985,2
22116910,0
245740570,2
11442268,2
230692824,2
55854865,2
86716951,2
86858829,2
314869184,2
230440939,2
230344662,2
13805513,0
310139377,2
279143052,0
230528762,0
312330119,0
230335060,2
230423455,0
232430439,0
2218702,2
19879073,2
146635413,2
309927738,2
310075151,2
305601163,2
16956985,2
230643071,2
310510617,2
245867233,2
232907277,0
246008872,0
73164127,0
232018188,2
312502120,2
230468041,0
312809721,0
86563487,0
232383257,2
269506185,2
310448121,2
86618094,2
232703120,0
126890168,2
230516860,0
230459884,2
86804188,2
244758639,2
249119629,0
40002567,2
310145858,2
27659711,2
245202956,2
230847032,0
312353948,2
244690435,2
87753013,2
246276221,0
310104031,2
230427094,2
110466462,2
279185308,0
232472253,2
232070130,2
246380146,0
230697509,2
86729150,2
312182205,2
230910616,0
310064783,2
310421373,2
245719629,2
312893986,2
230458588,2
37232600,0
22837980,0
279034754,0
244365859,2
244361929,2
246068154,2
310431232,2
256774164,2
310120544,0
13149838,2
37755948,0
2937636,0
230540206,0
230438748,2
309956224,2
166991225,0
245352697,0
246052274,2
27531277,2
96750562,2
230537122,2
310471614,0
245768809,2
20664692,2
230681578,0
231029351,0
279159488,0
67623171,2
246148968,2
232651625,2
232805074,2
244659797,2
312910602,0
219844395,2
77858872,2
10973688,2
230543288,2
232777559,2
245248598,0
230390524,0
232440359,2
32198446,0
233101906,2
312217210,2
13726924,2
86629100,2
203606068,2
310054008,2
34194980,2
3924703,2
230645798,2
4306457,0
152212463,0
310064515,2
231994110,2
54824200,2
244676639,2
310468206,2
309940117,2
90454970,2
245410554,0
87625000,2
232441589,2
230402464,2
167017113,2
245377939,2
245424164,2
3875004,0
87250247,0
230459870,2
311055176,2
279019748,0
232374627,2
245157002,2
182448860,2
309960469,0
230390238,2
246386298,2
54649856,2
246124875,2
3402199,2
84362098,2
233307261,0
312192463,0
310799926,0
13642063,0
232455166,2
310059233,2
279128639,2
314862780,0
246167979,2
244691820,0
86924620,0
208587659,2
244682840,2
304792023,2
75604077,2
232038137,0
72221567,2
280139998,2
245479941,2
229021501,2
245966687,0
28048550,2
230404580,2
230348273,2
28006638,2
244302292,2
13285375,0
86659350,2
244696765,2
399523,0
86797674,0
280308415,2
279497357,0
75604013,2
245723651,2
310419869,2
31012987,2
279973877,2
230325127,2
86653028,2
310499252,0
86736314,0
230330936,2
289144504,2
245431803,2
245723113,2
64489444,0
3161530,2
244693631,2
6501322,2
100643310,0
19137921,2
245721938,2
310483430,0
88084332,2
9201013,2
310109656,2
230444849,0
232403820,2
310494450,0
246115445,2
279218984,2
310130343,2
76865970,2
231994074,2
245415319,2
309949285,0
13332165,2
232913899,0
245873485,2
232404316,2
279027617,2
230459342,2
279484559,2
86593517,2
279133780,2
250271417,2
80045333,2
100058829,2
230530352,2
310514107,2
8768806,0
244302472,2
2819834,2
310430095,2
232404259,2
232440939,2
3881866,0
46473867,2
245771735,2
86804190,2
221828855,2
230526482,2
310472132,2
34596005,2
232074729,0
314840359,0
232675389,2
5528951,2
309984503,2
232629400,2
245830462,0
86736003,0
230968861,0
48360677,2
233646478,2
230427717,2
13615479,2
245943914,0
230085413,0
6170350,2
312357564,0
75598318,2
34074223,2
313986732,0
245814813,0
87625518,2
2715111,2
10306418,2
86139695,2
245765763,2
309941726,2
309936486,2
309930097,2
230453435,2
75598059,2
230463878,2
76236034,2
8128395,2
23518684,0
245774358,2
232925786,2
230594655,2
86626052,2
3391152,0
310522408,0
246045482,2
245733026,2
6870862,2
310472666,2
310170135,2
244681159,2
246387844,0
245722724,2
310053174,2
245371179,2
310421409,2
232431899,2
312179828,0
232433655,2
86794146,2
3230875,2
86620793,2
230411299,0
19915834,2
76866762,2
246372606,0
230400088,2
231995675,0
230555963,2
310148114,2
87757315,2
310765142,0
86850154,2
230440000,2
86858863,2
118994202,2
310066495,2
245993942,2
75597536,2
309965768,2
232039084,0
94349277,2
86874162,2
310438790,0
312904757,2
89031971,2
309950829,0
244377395,2
246059660,2
82893126,2
245922235,0
75607037,2
86628498,2
245224458,0
230531550,2
310099921,2
117311995,2
230411209,2
10144677,2
230459112,2
58046958,0
2758467,0
310457063,0
119568019,0
232037403,0
246117789,0
209968186,0
9087394,2
310065127,2
231992328,2
86553046,2
246358066,0
244688143,0
246403435,0
230395897,2
198358107,0
310457660,2
26186410,2
312161481,2
122803889,2
311843865,2
15028335,2
230416133,2
270710028,0
232031824,0
204365547,2
244301565,0
87757623,2
86807937,2
9903425,2
15482878,2
90165593,2
75597403,2
3878856,2
310465280,2
245721922,2
230621641,2
86796585,0
45973020,2
80339770,2
245223390,0
246107573,0
3539438,2
76866752,2
232469437,0
230670909,2
310076143,2
245767007,2
244713483,2
14558439,2
86980081,2
244299205,2
244367236,0
22785209,2
244353958,2
230526083,0
27914705,2
232409474,0
244688634,0
27315029,2
246135053,0
230470024,2
75607042,2
8128405,2
245474655,2
39579728,0
310098336,2
3880693,0
250208418,2
87015517,2
310055285,2
279971791,2
310425652,2
293774799,2
230436754,0
232456258,0
246069444,2
244376756,2
310164139,2
232470342,0
246070470,0
233599188,2
230523203,0
246170511,2
77655909,2
246060497,2
311039803,0
245758999,2
312818103,2
309984787,2
86924672,0
39491527,2
310494229,2
310105139,2
280137047,2
310108150,0
232380264,2
86595203,2
86645206,0
32089122,2
86860223,2
63437050,2
244714405,2
230339760,0
245287083,0
310075977,0
310121946,2
245151871,2
86573819,2
246052924,2
245157076,2
245425052,0
279180328,2
232348839,2
34842000,2
2936284,2
76022489,2
279971392,2
73768269,2
87823728,2
230402414,2
86797671,0
246124883,2
87811705,2
75600737,2
311055807,0
218540897,2
314892478,0
184377520,2
314804388,2
37232616,0
135359407,0
310462965,0
34469735,2
230330942,2
204852996,2
230417489,2
230552328,0
310428732,2
245784120,2
246059694,2
88008478,2
310447641,2
261505461,2
244679052,2
312894766,2
279436792,0
76865960,2
75600719,2
250210121,2
232366284,2
86586274,2
232380234,2
231043940,0
246352761,2
1805108,2
279484135,2
88973467,2
245751394,2
230464762,2
26180708,2
232008590,2
86796569,0
313112785,2
312881634,2
87639042,2
113492022,2
246371229,0
36177242,2
246045027,2
75604029,2
313110514,0
268157035,2
245769132,2
312495074,0
246060889,2
245197534,2
58037410,0
136991170,2
245377598,0
34255082,2
6876827,2
231993739,2
244301975,2
3880228,0
203607394,2
211149189,0
231175976,0
86729201,2
246061050,2
250223747,2
203605937,2
279992605,2
3878606,0
232673917,2
96877960,2
244688641,2
310170647,0
58119726,0
310495034,0
232668769,2
244750417,2
230524970,2
230524968,0
232022473,2
309987448,2
232440017,0
8821341,2
309958441,0
230545244,2
245195645,2
310492305,2
232354200,0
7455251,2
231990423,2
244372347,2
231184466,2
3739261,0
13272599,2
86750116,2
206040055,2
34855135,2
279974452,2
310160796,2
29243010,2
95011100,2
75180912,2
309968506,0
310059177,2
45481466,2
232897320,2
304787175,2
87823694,2
244365576,2
204894517,2
245435795,2
231188282,0
232432872,2
37232678,2
37232610,0
244278607,2
173360106,2
309963007,2
244758643,2
298761928,2
98642388,2
244687296,2
310161679,2
245156671,2
279218404,0
37232651,2
230594518,2
86563516,0
313114197,2
310422606,2
246119026,2
113546616,2
309934774,2
244797244,0
86925834,0
230575475,2
171360540,0
245319657,2
239100804,2
230351738,2
50281238,2
244751101,2
244278618,2
32477874,2
11246663,2
230518302,2
230436760,0
310052865,2
246417389,2
230516456,0
245850750,2
3424859,0
82937696,2
230578938,0
230602580,0
244679334,0
3110874,2
63774915,2
244302601,2
58075809,0
245344195,2
279051565,0
310447150,2
232458909,0
86962000,0
310051505,2
230593153,2
3880989,2
244795222,2
312828630,2
230438466,0
230885912,2
64926780,2
230419183,2
245830454,0
310446841,2
230659446,2
1429939,2
245205655,2
63006056,0
75605184,2
772431,2
11449955,2
230453424,0
6085837,2
87696105,2
86752800,2
87657758,0
11683574,2
87408303,0
86595115,2
12992775,0
245502827,2
36815216,0
58075730,0
86620353,2
78548715,0
246433992,2
232409500,2
232348190,0
245231981,0
230395053,2
310442480,2
127337013,0
230593835,2
245262647,2
245424171,2
245471943,2
5675047,2
232418399,2
244301961,2
309975071,2
244688165,2
308273877,2
230530202,2
78148082,2
231428130,2
279155101,2
86572470,2
243642208,2
245772954,2
54732027,0
219845276,2
244382517,2
61402237,2
7812888,2
310523720,2
86815196,2
3907270,2
234439913,2
244660132,2
312923364,2
232948277,2
259472100,2
238378975,2
232012623,2
244666018,0
310446883,2
86751762,2
244284238,2
230680289,0
314479343,0
244725446,2
310153963,2
2445462,2
5986851,0
245780732,2
232349087,2
33746092,2
10696363,2
246037930,2
231036638,0
245146113,1
11306438,2
230650915,0
232377111,2
245481175,2
194043882,2
232464074,0
312882916,2
244716160,2
25691761,2
245750862,2
310086169,2
230529174,2
31730208,2
310114463,2
51446300,2
60385939,0
310757274,0
279971801,2
22837933,0
73120154,0
244744237,2
232035818,2
86752783,0
232009707,2
245770852,2
245421425,0
6738061,0
246120697,2
230431165,2
10671965,2
88362206,2
246118123,0
1446978,2
310492202,2
246055558,2
230530241,2
117673960,2
244302272,2
75600727,0
88359085,0
86733627,0
230437615,2
246041211,2
95765298,2
310145860,2
232454063,2
232345693,2
309994506,2
33809077,2
279485579,2
222383269,0
43358239,0
230516021,0
232456367,0
29610273,0
312106094,1
230335074,2
312125553,0
246109889,2
245502588,2
22838018,0
245834446,0
310415586,2
236651103,2
246058584,2
217217551,2
86720686,2
232896858,2
105937454,2
86712471,2
61371539,2
230349039,2
42179481,2
245361518,0
230437647,2
246144596,2
3820257,2
13805515,0
244799979,2
279037443,2
12751512,2
246181186,0
71450567,2
240643664,2
232453404,0
244686494,0
246373430,0
230524976,0
95675985,2
244680528,2
2240972,2
310440095,0
232073389,2
244677141,2
232675061,0
246060868,2
245498726,2
232440098,0
7089467,0
11312176,0
82124528,2
245243914,2
245774824,2
310492317,2
2923374,2
313096465,0
75604056,2
310126532,2
244374355,2
246023476,2
245867174,2
312221352,0
245437580,2
22837965,0
245724931,2
309925568,2
54828941,2
89013503,2
245197536,2
244688166,2
310121584,2
60841156,0
310121659,2
13254385,2
13332162,2
232072021,2
246048713,2
279056107,0
232918438,2
88197001,2
3276131,0
306909557,0
310050999,2
245217820,2
246384761,0
232473579,2
312903977,2
3398623,2
209416370,2
34923889,2
312157804,2
246048270,2
245780106,2
310428711,0
246989828,2
245241710,2
310088704,2
232431915,2
118900588,2
310444881,2
177222865,2
232383569,2
230650187,2
245767020,2
245736242,2
245825010,0
230519262,2
232342532,2
31540034,2
310045706,2
6992568,2
245506130,0
279480920,2
87603849,2
22772203,2
312838258,0
29115494,2
196214476,2
196629648,0
86781146,0
230551519,2
87702575,2
245371129,2
245827407,2
232431912,2
232035060,2
2819930,2
86778792,0
89013504,2
86620655,2
88457388,2
310094392,2
56657550,2
310507255,0
230539713,0
232023165,2
313122130,0
309968255,0
245464283,2
244713769,2
244278079,0
232031789,0
3764407,0
310471612,0
22837779,0
51077588,2
245159451,2
230669447,0
87732356,2
304901993,2
313113308,2
1409303,2
245787864,2
230659454,2
245827421,2
86543229,2
76002966,2
87625572,2
19084356,0
310529094,2
312890388,0
28829015,2
244374818,2
310453422,2
15215909,2
203607430,2
312493551,2
